Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
1285,2.400,403.162,87.266,160.133,448.443,733.732,780.572,926.949,926.949,926.949,0.002
1290,1.600,592.264,158.610,449.507,815.293,901.778,977.354,977.354,977.354,977.354,0.002
1295,2.200,453.601,159.117,162.125,186.975,816.782,840.036,875.102,875.102,875.102,0.002
1300,3.000,321.765,69.749,158.422,163.431,548.129,707.597,821.223,821.223,821.223,0.003
1305,1.600,757.367,160.070,611.841,810.419,1250.589,1340.840,1340.840,1340.840,1340.840,0.001
1310,1.000,899.198,417.310,788.938,936.367,1021.060,1332.313,1332.313,1332.313,1332.313,0.001
1315,1.600,585.132,70.917,161.752,722.906,1000.721,1084.172,1084.172,1084.172,1084.172,0.002
1320,1.600,603.137,158.911,568.141,733.745,848.028,916.626,916.626,916.626,916.626,0.002
1325,1.800,655.725,161.472,486.434,620.932,730.001,1369.446,1369.446,1369.446,1369.446,0.002
1330,1.200,721.029,70.372,160.840,928.071,996.194,1347.022,1347.022,1347.022,1347.022,0.001
1335,2.400,429.345,158.180,163.394,545.941,714.759,796.156,881.207,881.207,881.207,0.002
1340,1.400,711.176,161.053,162.126,928.447,961.017,983.906,983.906,983.906,983.906,0.001
1345,2.200,464.285,85.396,159.592,513.519,767.162,883.618,957.186,957.186,957.186,0.002
1350,1.400,655.333,159.055,186.618,666.614,822.638,1360.109,1360.109,1360.109,1360.109,0.002
1355,2.000,543.250,84.835,159.856,551.187,810.930,1394.473,1394.473,1394.473,1394.473,0.002
1360,2.600,343.576,69.111,158.335,158.846,497.036,768.143,1335.455,1335.455,1335.455,0.003
