Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
975,1.000,172.608,158.250,158.378,178.722,180.784,186.906,186.906,186.906,186.906,0.006
980,1.600,173.708,159.355,164.295,167.386,178.163,221.835,221.835,221.835,221.835,0.006
985,0.400,191.037,190.014,190.014,192.059,192.059,192.059,192.059,192.059,192.059,0.005
990,0.600,167.889,159.317,159.317,160.182,184.168,184.168,184.168,184.168,184.168,0.006
995,0.600,170.126,160.056,160.056,167.304,183.019,183.019,183.019,183.019,183.019,0.006
1000,0.600,158.965,157.877,157.877,159.013,160.004,160.004,160.004,160.004,160.004,0.006
1005,1.000,164.022,156.838,158.184,159.720,163.845,181.525,181.525,181.525,181.525,0.006
1010,0.600,155.986,155.672,155.672,156.123,156.162,156.162,156.162,156.162,156.162,0.006
1015,1.000,158.964,155.038,156.540,158.124,161.996,163.124,163.124,163.124,163.124,0.006
1020,0.800,167.752,156.882,159.767,160.508,193.851,193.851,193.851,193.851,193.851,0.006
1025,1.000,161.390,157.773,160.112,162.624,163.195,163.246,163.246,163.246,163.246,0.006
1030,0.600,161.356,160.103,160.103,160.543,163.423,163.423,163.423,163.423,163.423,0.006
1035,0.400,185.789,163.967,163.967,207.610,207.610,207.610,207.610,207.610,207.610,0.005
1040,0.400,161.715,159.775,159.775,163.654,163.654,163.654,163.654,163.654,163.654,0.006
1045,0.800,169.124,158.640,160.522,162.999,194.334,194.334,194.334,194.334,194.334,0.006
1050,0.200,161.092,161.092,161.092,161.092,161.092,161.092,161.092,161.092,161.092,0.006
1055,1.000,158.843,157.580,158.862,159.217,159.244,159.314,159.314,159.314,159.314,0.006
1060,1.200,166.431,160.796,160.891,163.157,164.712,186.412,186.412,186.412,186.412,0.006
1065,1.400,164.089,156.653,157.103,160.855,164.751,188.453,188.453,188.453,188.453,0.006
1070,1.400,173.665,159.877,161.227,163.907,186.092,196.690,196.690,196.690,196.690,0.006
1075,0.600,171.105,161.894,161.894,164.365,187.056,187.056,187.056,187.056,187.056,0.006
1080,0.800,164.832,161.411,163.357,165.915,168.646,168.646,168.646,168.646,168.646,0.006
1085,0.800,161.903,159.677,160.615,163.596,163.722,163.722,163.722,163.722,163.722,0.006
1090,0.400,159.954,159.496,159.496,160.411,160.411,160.411,160.411,160.411,160.411,0.006
1095,0.800,163.178,158.978,161.776,163.778,168.180,168.180,168.180,168.180,168.180,0.006
1100,1.400,161.461,156.270,156.591,157.436,159.563,184.775,184.775,184.775,184.775,0.006
1105,0.600,158.606,158.325,158.325,158.680,158.814,158.814,158.814,158.814,158.814,0.006
1110,1.200,162.276,157.060,157.340,158.588,159.216,182.875,182.875,182.875,182.875,0.006
1115,0.600,170.231,157.695,157.695,159.748,193.250,193.250,193.250,193.250,193.250,0.006
1120,0.400,156.377,155.892,155.892,156.862,156.862,156.862,156.862,156.862,156.862,0.006
1125,0.600,161.167,158.730,158.730,162.114,162.657,162.657,162.657,162.657,162.657,0.006
1130,1.400,173.757,161.136,161.402,168.678,186.524,190.840,190.840,190.840,190.840,0.006
1135,1.600,169.188,159.674,161.467,164.464,182.345,186.823,186.823,186.823,186.823,0.006
1140,1.000,168.432,167.050,167.647,167.704,167.848,171.911,171.911,171.911,171.911,0.006
1145,0.800,165.695,160.008,161.719,164.401,176.652,176.652,176.652,176.652,176.652,0.006
1150,0.400,166.095,161.027,161.027,171.163,171.163,171.163,171.163,171.163,171.163,0.006
1155,0.800,160.683,157.713,161.323,161.745,161.952,161.952,161.952,161.952,161.952,0.006
1160,0.400,232.875,160.617,160.617,305.132,305.132,305.132,305.132,305.132,305.132,0.004
1165,1.000,159.289,158.123,158.303,158.798,159.704,161.517,161.517,161.517,161.517,0.006
1170,0.200,168.445,168.445,168.445,168.445,168.445,168.445,168.445,168.445,168.445,0.006
1175,1.400,163.668,156.566,158.591,162.519,166.860,177.333,177.333,177.333,177.333,0.006
1180,0.800,178.806,158.516,159.877,183.247,213.584,213.584,213.584,213.584,213.584,0.006
1185,0.600,159.226,157.247,157.247,159.503,160.928,160.928,160.928,160.928,160.928,0.006
1190,1.800,163.999,157.018,158.295,160.989,163.306,186.687,186.687,186.687,186.687,0.006
1195,1.400,171.952,156.985,160.713,170.737,184.993,189.393,189.393,189.393,189.393,0.006
1200,1.200,165.059,160.932,162.264,166.097,168.160,169.986,169.986,169.986,169.986,0.006
1205,1.200,165.948,163.946,164.999,166.263,166.401,168.399,168.399,168.399,168.399,0.006
1210,0.200,158.342,158.342,158.342,158.342,158.342,158.342,158.342,158.342,158.342,0.006
1215,0.200,161.150,161.150,161.150,161.150,161.150,161.150,161.150,161.150,161.150,0.006
1220,0.400,176.108,161.120,161.120,191.096,191.096,191.096,191.096,191.096,191.096,0.006
1225,1.600,163.449,156.522,158.553,159.710,168.766,186.824,186.824,186.824,186.824,0.006
1230,0.400,172.575,158.870,158.870,186.280,186.280,186.280,186.280,186.280,186.280,0.006
1235,1.000,166.855,160.833,162.221,162.909,163.634,184.680,184.680,184.680,184.680,0.006
1240,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1245,0.400,161.438,161.317,161.317,161.559,161.559,161.559,161.559,161.559,161.559,0.006
1250,0.800,160.621,157.836,161.209,161.513,161.925,161.925,161.925,161.925,161.925,0.006
1255,0.600,177.814,157.448,157.448,184.911,191.082,191.082,191.082,191.082,191.082,0.006
1260,1.800,164.179,161.001,162.562,164.798,165.679,166.933,166.933,166.933,166.933,0.006
1265,0.800,179.524,162.138,164.467,193.980,197.510,197.510,197.510,197.510,197.510,0.006
1270,1.000,160.662,157.824,158.939,161.525,162.440,162.581,162.581,162.581,162.581,0.006
1275,0.200,217.820,217.820,217.820,217.820,217.820,217.820,217.820,217.820,217.820,0.005
1280,2.200,160.452,157.184,157.880,159.211,160.250,160.360,175.806,175.806,175.806,0.006
1285,1.000,159.989,158.620,159.885,160.133,160.277,161.030,161.030,161.030,161.030,0.006
1290,0.400,160.706,158.610,158.610,162.802,162.802,162.802,162.802,162.802,162.802,0.006
1295,1.200,166.407,159.117,159.831,164.749,165.643,186.975,186.975,186.975,186.975,0.006
1300,1.400,164.468,157.265,158.422,159.547,163.431,191.368,191.368,191.368,191.368,0.006
1305,0.400,231.679,160.070,160.070,303.287,303.287,303.287,303.287,303.287,303.287,0.004
1310,0.200,417.310,417.310,417.310,417.310,417.310,417.310,417.310,417.310,417.310,0.002
1315,0.400,161.266,160.779,160.779,161.752,161.752,161.752,161.752,161.752,161.752,0.006
1320,0.400,169.693,158.911,158.911,180.475,180.475,180.475,180.475,180.475,180.475,0.006
1325,0.400,180.405,161.472,161.472,199.338,199.338,199.338,199.338,199.338,199.338,0.006
1330,0.200,160.840,160.840,160.840,160.840,160.840,160.840,160.840,160.840,160.840,0.006
1335,1.200,165.074,158.180,159.772,163.394,173.873,174.931,174.931,174.931,174.931,0.006
