Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1712324031.403239,5927,0,1
2,Payment,1712324031.409182,5959,0,1
1,NewOrder,1712324031.415160,12069,0,1
4,Delivery,1712324031.427245,11966,0,1
2,Payment,1712324031.439227,5987,0,1
1,NewOrder,1712324031.445224,6038,0,1
2,Payment,1712324031.451275,6021,0,1
2,Payment,1712324031.457313,6009,0,1
2,Payment,1712324031.463339,5904,0,1
2,Payment,1712324031.469259,5968,0,1
1,NewOrder,1712324031.475244,12079,0,1
2,Payment,1712324031.487339,5990,0,1
1,NewOrder,1712324031.493347,12016,0,1
2,Payment,1712324031.505379,5913,0,1
2,Payment,1712324031.511309,5964,0,1
2,Payment,1712324031.517289,5909,0,1
3,OrderStatus,1712324031.523215,1340,0,1
2,Payment,1712324031.524571,4701,0,1
2,Payment,1712324031.529288,5984,0,1
2,Payment,1712324031.535289,5955,0,1
1,NewOrder,1712324031.541260,12002,0,1
2,Payment,1712324031.553278,5846,0,1
4,Delivery,1712324031.559140,18169,0,1
2,Payment,1712324031.577322,5865,0,1
1,NewOrder,1712324031.583200,6129,0,1
1,NewOrder,1712324031.589348,12022,0,1
2,Payment,1712324031.601387,5911,0,1
2,Payment,1712324031.607314,5972,0,1
1,NewOrder,1712324031.613302,12035,0,1
1,NewOrder,1712324031.625354,5915,0,1
1,NewOrder,1712324031.631285,12040,0,1
1,NewOrder,1712324031.643337,6028,0,1
2,Payment,1712324031.649381,5981,0,1
2,Payment,1712324031.655376,5959,0,1
2,Payment,1712324031.661362,5967,0,1
1,NewOrder,1712324031.667345,12052,0,1
2,Payment,1712324031.679414,5907,0,1
2,Payment,1712324031.685337,5980,0,1
1,NewOrder,1712324031.691333,28068,0,1
1,NewOrder,1712324031.719417,49843,0,1
2,Payment,1712324031.769276,5886,0,1
1,NewOrder,1712324031.775179,11972,0,1
1,NewOrder,1712324031.787166,5965,0,1
2,Payment,1712324031.793151,5927,0,1
2,Payment,1712324031.799094,6113,0,1
1,NewOrder,1712324031.805224,5922,0,1
1,NewOrder,1712324031.811163,5964,0,1
3,OrderStatus,1712324031.817143,1007,0,1
1,NewOrder,1712324031.818167,4929,0,1
2,Payment,1712324031.823110,6088,0,1
2,Payment,1712324031.829215,5967,0,1
1,NewOrder,1712324031.835199,12000,0,1
1,NewOrder,1712324031.847216,5949,0,1
1,NewOrder,1712324031.853181,5965,0,1
3,OrderStatus,1712324031.859162,1242,0,1
1,NewOrder,1712324031.860420,4687,0,1
2,Payment,1712324031.865117,6000,0,1
1,NewOrder,1712324031.871128,6099,0,1
1,NewOrder,1712324031.877244,12084,0,1
1,NewOrder,1712324031.889344,5881,0,1
5,StockLevel,1712324031.895241,1933,0,1
2,Payment,1712324031.897191,4128,0,1
2,Payment,1712324031.901335,5938,0,1
1,NewOrder,1712324031.907288,12048,0,1
2,Payment,1712324031.919357,5909,0,1
2,Payment,1712324031.925282,6015,0,1
