Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
860,1.200,148.940,147.343,147.441,149.874,150.010,150.870,150.870,150.870,150.870,0.007
865,1.000,155.465,145.801,156.992,157.037,157.920,159.576,159.576,159.576,159.576,0.006
870,1.200,151.825,143.712,144.878,156.295,157.365,161.837,161.837,161.837,161.837,0.007
875,1.400,166.781,142.839,144.174,156.902,199.889,210.270,210.270,210.270,210.270,0.006
880,0.600,146.673,142.507,142.507,143.331,154.181,154.181,154.181,154.181,154.181,0.007
885,1.600,162.389,144.732,148.575,155.180,188.228,201.559,201.559,201.559,201.559,0.006
890,1.400,156.954,143.848,144.938,146.692,163.189,196.729,196.729,196.729,196.729,0.006
895,1.200,159.436,146.340,155.520,158.838,159.458,180.063,180.063,180.063,180.063,0.006
900,0.600,148.501,143.258,143.258,144.872,157.373,157.373,157.373,157.373,157.373,0.007
905,1.000,149.328,143.099,143.228,143.431,154.277,162.606,162.606,162.606,162.606,0.007
910,0.800,168.120,143.330,143.701,153.799,231.650,231.650,231.650,231.650,231.650,0.006
915,0.600,150.775,143.600,143.600,145.307,163.417,163.417,163.417,163.417,163.417,0.007
920,0.800,151.620,147.896,148.161,149.844,160.577,160.577,160.577,160.577,160.577,0.007
925,1.400,166.674,141.688,144.227,159.787,192.355,203.941,203.941,203.941,203.941,0.006
930,1.200,150.590,143.196,143.961,156.139,156.617,158.790,158.790,158.790,158.790,0.007
935,0.800,147.213,143.353,143.652,145.732,156.113,156.113,156.113,156.113,156.113,0.007
940,1.400,161.121,143.150,145.361,155.003,171.221,207.653,207.653,207.653,207.653,0.006
945,1.400,150.572,142.912,143.931,152.214,156.694,157.321,157.321,157.321,157.321,0.007
950,0.600,179.725,153.341,153.341,180.468,205.366,205.366,205.366,205.366,205.366,0.006
955,0.800,165.460,143.744,154.629,155.930,207.536,207.536,207.536,207.536,207.536,0.006
960,1.400,145.782,142.811,143.182,143.862,146.530,155.920,155.920,155.920,155.920,0.007
965,1.000,145.696,142.424,143.694,144.021,144.131,154.209,154.209,154.209,154.209,0.007
970,1.000,174.220,142.407,158.393,164.363,195.265,210.673,210.673,210.673,210.673,0.006
975,2.000,156.905,145.346,146.547,157.106,161.052,196.650,196.650,196.650,196.650,0.006
980,0.800,152.451,145.682,148.914,149.291,165.917,165.917,165.917,165.917,165.917,0.007
985,1.000,168.882,143.147,148.112,159.196,179.206,214.750,214.750,214.750,214.750,0.006
990,1.000,149.139,143.976,144.108,144.529,155.771,157.311,157.311,157.311,157.311,0.007
995,1.000,144.520,144.118,144.146,144.411,144.798,145.125,145.125,145.125,145.125,0.007
1000,0.800,152.999,142.809,154.275,156.651,158.261,158.261,158.261,158.261,158.261,0.007
1005,1.600,150.204,143.664,144.552,154.125,156.840,158.452,158.452,158.452,158.452,0.007
1010,0.600,147.033,142.465,142.465,144.460,154.173,154.173,154.173,154.173,154.173,0.007
1015,0.200,143.693,143.693,143.693,143.693,143.693,143.693,143.693,143.693,143.693,0.007
1020,1.600,159.570,143.180,145.522,145.985,196.739,198.198,198.198,198.198,198.198,0.006
1025,0.200,157.883,157.883,157.883,157.883,157.883,157.883,157.883,157.883,157.883,0.006
1030,1.000,163.698,144.459,144.789,154.556,155.173,219.515,219.515,219.515,219.515,0.006
1035,0.400,159.811,146.237,146.237,173.384,173.384,173.384,173.384,173.384,173.384,0.006
1040,1.200,154.079,145.912,147.536,157.245,159.503,165.174,165.174,165.174,165.174,0.006
1045,1.600,150.332,145.895,147.527,149.413,158.127,158.302,158.302,158.302,158.302,0.007
1050,0.800,155.568,145.643,156.121,159.319,161.188,161.188,161.188,161.188,161.188,0.006
1055,2.200,165.209,143.571,144.916,156.012,195.442,200.839,207.021,207.021,207.021,0.006
1060,0.600,158.359,142.331,142.331,154.649,178.098,178.098,178.098,178.098,178.098,0.006
1065,1.600,157.458,143.621,145.845,152.880,156.187,210.203,210.203,210.203,210.203,0.006
1070,0.400,144.688,143.733,143.733,145.642,145.642,145.642,145.642,145.642,145.642,0.007
1075,0.400,170.414,143.071,143.071,197.757,197.757,197.757,197.757,197.757,197.757,0.006
1080,0.800,153.131,144.246,154.842,156.224,157.213,157.213,157.213,157.213,157.213,0.007
1085,1.800,145.268,143.255,143.845,145.405,146.136,148.191,148.191,148.191,148.191,0.007
1090,0.800,158.131,142.271,144.174,149.257,196.820,196.820,196.820,196.820,196.820,0.006
1095,0.200,144.906,144.906,144.906,144.906,144.906,144.906,144.906,144.906,144.906,0.007
1100,1.800,164.154,145.262,156.121,160.471,163.038,219.716,219.716,219.716,219.716,0.006
1105,0.800,149.683,143.872,145.279,153.801,155.779,155.779,155.779,155.779,155.779,0.007
1110,0.200,142.395,142.395,142.395,142.395,142.395,142.395,142.395,142.395,142.395,0.007
1115,0.800,157.429,143.494,144.786,144.904,196.532,196.532,196.532,196.532,196.532,0.006
1120,1.000,287.323,143.082,144.112,240.593,416.388,492.442,492.442,492.442,492.442,0.003
1125,0.200,144.704,144.704,144.704,144.704,144.704,144.704,144.704,144.704,144.704,0.007
1130,1.000,150.129,143.654,144.438,151.925,155.115,155.511,155.511,155.511,155.511,0.007
1135,0.800,149.692,144.529,147.365,150.099,156.775,156.775,156.775,156.775,156.775,0.007
1140,0.400,180.421,155.977,155.977,204.864,204.864,204.864,204.864,204.864,204.864,0.006
1145,1.400,150.752,141.539,142.938,152.940,154.216,163.491,163.491,163.491,163.491,0.007
1150,0.600,142.432,141.461,141.461,142.320,143.516,143.516,143.516,143.516,143.516,0.007
1155,0.800,152.715,146.286,147.085,154.071,163.416,163.416,163.416,163.416,163.416,0.007
1160,1.000,150.558,145.883,148.785,149.252,149.524,159.346,159.346,159.346,159.346,0.007
1165,0.200,145.281,145.281,145.281,145.281,145.281,145.281,145.281,145.281,145.281,0.007
1170,1.400,154.591,144.673,145.363,146.099,149.992,203.495,203.495,203.495,203.495,0.006
1175,0.800,145.064,142.832,143.894,143.953,149.578,149.578,149.578,149.578,149.578,0.007
1180,0.600,151.867,142.736,142.736,143.542,169.324,169.324,169.324,169.324,169.324,0.007
1185,0.200,142.796,142.796,142.796,142.796,142.796,142.796,142.796,142.796,142.796,0.007
1190,0.400,148.544,142.961,142.961,154.126,154.126,154.126,154.126,154.126,154.126,0.007
1195,1.600,161.547,143.079,143.473,155.506,194.284,213.294,213.294,213.294,213.294,0.006
1200,1.400,203.080,158.028,158.770,171.023,206.772,380.108,380.108,380.108,380.108,0.005
1205,1.200,164.019,141.863,142.566,162.918,169.590,207.286,207.286,207.286,207.286,0.006
1210,1.400,153.040,142.822,143.561,144.522,154.868,196.943,196.943,196.943,196.943,0.007
1215,1.600,160.175,147.634,154.230,156.854,163.110,197.147,197.147,197.147,197.147,0.006
1220,1.400,162.157,148.185,148.619,150.146,166.038,207.111,207.111,207.111,207.111,0.006
1225,1.000,166.006,147.032,148.112,154.962,162.025,217.901,217.901,217.901,217.901,0.006
1230,1.600,152.386,142.752,153.571,155.086,156.523,157.744,157.744,157.744,157.744,0.007
1235,1.600,150.618,142.235,143.074,154.757,156.159,157.553,157.553,157.553,157.553,0.007
1240,0.400,173.721,153.558,153.558,193.883,193.883,193.883,193.883,193.883,193.883,0.006
1245,1.200,163.658,143.586,143.765,155.965,161.023,233.643,233.643,233.643,233.643,0.006
1250,0.600,152.689,143.431,143.431,156.173,158.463,158.463,158.463,158.463,158.463,0.007
1255,1.200,150.517,143.341,143.738,155.128,156.655,158.273,158.273,158.273,158.273,0.007
1260,0.600,151.085,142.664,142.664,143.778,166.812,166.812,166.812,166.812,166.812,0.007
1265,1.400,164.740,143.874,144.537,155.171,194.670,204.423,204.423,204.423,204.423,0.006
1270,0.600,160.556,145.152,145.152,157.236,179.279,179.279,179.279,179.279,179.279,0.006
1275,0.400,147.099,145.472,145.472,148.725,148.725,148.725,148.725,148.725,148.725,0.007
1280,1.000,156.266,147.860,149.384,155.787,159.457,168.843,168.843,168.843,168.843,0.006
1285,1.600,147.512,142.904,143.552,144.388,153.749,154.844,154.844,154.844,154.844,0.007
1290,1.600,163.760,142.340,152.562,157.217,196.282,206.586,206.586,206.586,206.586,0.006
1295,1.200,158.008,148.920,153.841,156.510,156.700,177.502,177.502,177.502,177.502,0.006
1300,0.800,177.924,148.446,154.322,194.773,214.153,214.153,214.153,214.153,214.153,0.006
1305,0.600,170.571,147.456,147.456,161.058,203.199,203.199,203.199,203.199,203.199,0.006
1310,2.000,151.149,142.802,144.160,147.840,157.578,170.774,170.774,170.774,170.774,0.007
1315,1.400,150.282,142.787,142.830,143.921,155.655,169.079,169.079,169.079,169.079,0.007
1320,1.000,165.387,143.030,149.907,152.337,168.438,213.223,213.223,213.223,213.223,0.006
1325,0.800,153.205,143.881,144.017,161.832,163.089,163.089,163.089,163.089,163.089,0.007
1330,1.400,153.789,143.670,144.772,156.188,158.171,160.799,160.799,160.799,160.799,0.007
1335,1.000,158.988,144.194,145.338,148.575,155.433,201.400,201.400,201.400,201.400,0.006
1340,0.200,145.513,145.513,145.513,145.513,145.513,145.513,145.513,145.513,145.513,0.007
1345,1.400,162.047,153.236,156.719,161.038,168.549,168.885,168.885,168.885,168.885,0.006
1350,0.800,165.075,144.223,157.256,161.229,197.592,197.592,197.592,197.592,197.592,0.006
1355,0.800,150.512,144.615,145.224,155.683,156.524,156.524,156.524,156.524,156.524,0.007
1360,1.400,157.987,144.496,145.911,148.364,157.770,208.023,208.023,208.023,208.023,0.006
1365,0.600,150.825,146.815,146.815,147.885,157.774,157.774,157.774,157.774,157.774,0.007
