Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
1170,0.200,559.130,559.130,559.130,559.130,559.130,559.130,559.130,559.130,559.130,0.002
1175,0.200,489.040,489.040,489.040,489.040,489.040,489.040,489.040,489.040,489.040,0.002
1180,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1185,0.400,520.849,514.666,514.666,527.032,527.032,527.032,527.032,527.032,527.032,0.002
1190,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1195,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1200,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1205,0.600,657.601,649.664,649.664,652.591,670.547,670.547,670.547,670.547,670.547,0.002
1210,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1215,0.600,654.234,633.497,633.497,643.423,685.783,685.783,685.783,685.783,685.783,0.002
1220,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1225,0.200,637.987,637.987,637.987,637.987,637.987,637.987,637.987,637.987,637.987,0.002
1230,0.200,1227.568,1227.568,1227.568,1227.568,1227.568,1227.568,1227.568,1227.568,1227.568,0.001
1235,0.400,569.630,549.844,549.844,589.415,589.415,589.415,589.415,589.415,589.415,0.002
1240,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1245,0.400,668.185,667.641,667.641,668.729,668.729,668.729,668.729,668.729,668.729,0.001
1250,0.400,630.445,552.269,552.269,708.621,708.621,708.621,708.621,708.621,708.621,0.002
1255,0.200,571.553,571.553,571.553,571.553,571.553,571.553,571.553,571.553,571.553,0.002
1260,0.200,655.308,655.308,655.308,655.308,655.308,655.308,655.308,655.308,655.308,0.002
1265,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1270,0.200,668.304,668.304,668.304,668.304,668.304,668.304,668.304,668.304,668.304,0.001
1275,0.200,667.202,667.202,667.202,667.202,667.202,667.202,667.202,667.202,667.202,0.001
1280,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1285,0.200,537.353,537.353,537.353,537.353,537.353,537.353,537.353,537.353,537.353,0.002
1290,0.200,573.966,573.966,573.966,573.966,573.966,573.966,573.966,573.966,573.966,0.002
1295,0.400,674.635,651.293,651.293,697.977,697.977,697.977,697.977,697.977,697.977,0.001
1300,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1305,0.600,572.413,558.562,558.562,566.455,592.221,592.221,592.221,592.221,592.221,0.002
1310,0.200,571.636,571.636,571.636,571.636,571.636,571.636,571.636,571.636,571.636,0.002
1315,0.800,538.900,519.660,535.515,544.804,555.620,555.620,555.620,555.620,555.620,0.002
1320,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
