Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
1273,6,6.000,159305,186123,197608,204405,231590,256400,256400,256400,256400
1274,5,5.000,58085,150835,156628,172350,203416,292788,292788,292788,292788
1275,7,7.000,9966,13091,129480,171904,303831,320655,320655,320655,320655
1276,4,4.000,148833,202973,220260,198233,220868,220868,220868,220868,220868
1277,6,6.000,12985,51733,175566,152130,257220,263025,263025,263025,263025
1278,5,5.000,162391,173525,197337,226205,219765,378008,378008,378008,378008
1279,4,4.000,161764,175389,256540,222753,297319,297319,297319,297319,297319
1280,5,5.000,162357,179508,192004,216764,255554,294400,294400,294400,294400
1281,5,5.000,13880,177939,182364,201947,281537,354017,354017,354017,354017
1282,5,5.000,155267,163602,183672,208310,246973,292036,292036,292036,292036
1283,4,4.000,155928,184238,207688,217311,321390,321390,321390,321390,321390
1284,4,4.000,142353,186347,334865,252564,346694,346694,346694,346694,346694
1285,5,5.000,149123,159807,283057,245712,293457,343116,343116,343116,343116
1286,1,1.000,819631,819631,819631,819631,819631,819631,819631,819631,819631
1287,2,2.000,185168,185168,813148,499158,813148,813148,813148,813148,813148
1288,5,5.000,10250,166599,206513,191408,276471,297209,297209,297209,297209
1289,5,5.000,144764,153905,169363,224275,252524,400819,400819,400819,400819
1290,4,4.000,136451,175287,219321,211328,314256,314256,314256,314256,314256
1291,5,5.000,122661,147719,212797,211431,286544,287435,287435,287435,287435
1292,6,6.000,12692,135209,171340,181160,294582,335677,335677,335677,335677
1293,5,5.000,138972,145069,149194,188428,153910,354999,354999,354999,354999
1294,4,4.000,134822,196446,218869,222650,340463,340463,340463,340463,340463
1295,7,7.000,59728,143671,179512,168565,191560,246435,246435,246435,246435
1296,4,4.000,143372,160504,191439,212427,354394,354394,354394,354394,354394
1297,5,5.000,13239,178665,200734,196354,258514,330622,330622,330622,330622
1298,9,9.000,12200,49920,137574,112916,142556,305321,305321,305321,305321
1299,7,7.000,54577,124663,161605,184549,258623,351580,351580,351580,351580
1300,1,1.000,829992,829992,829992,829992,829992,829992,829992,829992,829992
1301,1,1.000,849981,849981,849981,849981,849981,849981,849981,849981,849981
1302,5,5.000,171051,173303,230529,257181,337984,373041,373041,373041,373041
1303,5,5.000,99351,119121,119837,156568,185807,258727,258727,258727,258727
1304,5,5.000,111292,122520,123525,188986,265438,322159,322159,322159,322159
1305,7,7.000,122763,131555,155578,175074,206434,287132,287132,287132,287132
1306,4,4.000,121069,269296,293079,248765,311617,311617,311617,311617,311617
1307,6,6.000,126810,131650,148583,143623,153108,154462,154462,154462,154462
1308,6,6.000,123579,137700,205312,266922,286536,701034,701034,701034,701034
1309,2,2.000,134517,134517,251134,192825,251134,251134,251134,251134,251134
1310,7,7.000,99216,114352,137515,231826,220193,733944,733944,733944,733944
1311,2,2.000,227386,227386,232958,230172,232958,232958,232958,232958,232958
1312,5,5.000,56174,183671,266495,303211,307946,701769,701769,701769,701769
1313,2,2.000,128065,128065,720242,424153,720242,720242,720242,720242,720242
1314,3,3.000,133296,133296,260159,224971,281460,281460,281460,281460,281460
1315,6,6.000,132292,135310,139897,152847,149674,222261,222261,222261,222261
1316,4,4.000,118606,220587,257730,227350,312477,312477,312477,312477,312477
1317,4,4.000,158598,162099,322606,254224,373596,373596,373596,373596,373596
1318,5,5.000,128981,225624,269137,246535,291198,317739,317739,317739,317739
1319,4,4.000,123760,131039,153247,191093,356327,356327,356327,356327,356327
1320,4,4.000,137752,143555,258754,322763,750993,750993,750993,750993,750993
1321,4,4.000,125155,159999,175181,184637,278215,278215,278215,278215,278215
1322,3,3.000,208352,208352,355024,307479,359063,359063,359063,359063,359063
1323,4,4.000,189864,226967,247740,251417,341097,341097,341097,341097,341097
1324,3,3.000,145144,145144,307760,398502,742604,742604,742604,742604,742604
1325,5,5.000,123675,125296,131684,176605,202216,300156,300156,300156,300156
1326,3,3.000,112875,112875,150449,321083,699927,699927,699927,699927,699927
1327,4,4.000,64038,109312,305670,290620,683460,683460,683460,683460,683460
1328,4,4.000,130102,149767,237603,212414,332186,332186,332186,332186,332186
1329,6,6.000,119598,137636,144381,185612,239261,334575,334575,334575,334575
1330,2,2.000,125177,125177,710048,417612,710048,710048,710048,710048,710048
1331,2,2.000,307111,307111,744735,525923,744735,744735,744735,744735,744735
1332,6,6.000,123325,128619,259966,201964,273356,291777,291777,291777,291777
1333,4,4.000,60538,120841,286688,196903,319548,319548,319548,319548,319548
1334,3,3.000,139742,139742,208912,367613,754185,754185,754185,754185,754185
1335,5,5.000,119687,137610,139627,175319,216472,263202,263202,263202,263202
1336,5,5.000,124822,143697,207453,203472,209524,331868,331868,331868,331868
1337,4,4.000,131063,317481,369258,377691,692963,692963,692963,692963,692963
1338,3,3.000,114287,114287,123126,174728,286773,286773,286773,286773,286773
1339,6,6.000,13458,124194,143543,168312,287423,315379,315379,315379,315379
1340,3,3.000,124594,124594,149493,323817,697364,697364,697364,697364,697364
1341,6,6.000,121168,131587,149719,172581,196557,292890,292890,292890,292890
1342,6,6.000,55184,112289,137680,214929,143639,715197,715197,715197,715197
1343,4,4.000,124474,160932,165327,154649,167864,167864,167864,167864,167864
1344,6,6.000,163762,165354,193030,198400,199584,287370,287370,287370,287370
1345,4,4.000,125609,167575,206654,204243,317136,317136,317136,317136,317136
1346,6,6.000,10262,215379,227575,213816,283152,324790,324790,324790,324790
1347,4,4.000,174548,175820,221110,222592,318890,318890,318890,318890,318890
1348,4,4.000,144658,207745,293483,241148,318708,318708,318708,318708,318708
1349,4,4.000,139106,169731,261258,227484,339841,339841,339841,339841,339841
1350,5,5.000,135311,167731,171110,311392,285374,797436,797436,797436,797436
1351,2,2.000,174822,174822,370812,272817,370812,370812,370812,370812,370812
1352,5,5.000,135851,161472,175110,213388,292049,302459,302459,302459,302459
1353,4,4.000,171088,178053,204894,218705,320785,320785,320785,320785,320785
1354,4,4.000,165008,176886,185363,226223,377637,377637,377637,377637,377637
1355,6,6.000,14484,149112,240113,187510,241879,257693,257693,257693,257693
1356,5,5.000,174561,179499,196778,225439,258131,318230,318230,318230,318230
1357,4,4.000,153894,179475,185587,194198,257839,257839,257839,257839,257839
1358,3,3.000,167016,167016,174147,383132,808235,808235,808235,808235,808235
1359,4,4.000,162714,179772,261394,238095,348503,348503,348503,348503,348503
1360,4,4.000,162287,179149,185015,218114,346008,346008,346008,346008,346008
1361,6,6.000,162887,179228,179509,185527,179576,232501,232501,232501,232501
1362,5,5.000,156729,168574,185491,200244,232498,257930,257930,257930,257930
1363,2,2.000,198195,198195,836309,517252,836309,836309,836309,836309,836309
1364,5,5.000,50747,146055,155387,190590,282689,318072,318072,318072,318072
1365,4,4.000,234087,238560,247164,250506,282214,282214,282214,282214,282214
1366,4,4.000,151713,155536,316626,245422,357814,357814,357814,357814,357814
1367,5,5.000,12330,51860,151375,180769,327915,360365,360365,360365,360365
1368,3,3.000,155836,155836,249367,386459,754175,754175,754175,754175,754175
1369,5,5.000,134705,139718,143661,166753,155451,260232,260232,260232,260232
1370,6,6.000,127385,136467,143747,181569,183880,354339,354339,354339,354339
1371,6,6.000,143567,143649,148617,167462,168516,256465,256465,256465,256465
1372,7,7.000,13039,49898,148961,164138,287169,292392,292392,292392,292392
1373,1,1.000,746081,746081,746081,746081,746081,746081,746081,746081,746081
1374,7,7.000,15928,129344,137563,148140,169595,290837,290837,290837,290837
1375,6,6.000,13482,115500,162469,165250,254413,308023,308023,308023,308023
1376,7,7.000,51574,116093,133718,147871,220484,231149,231149,231149,231149
1377,2,2.000,272304,272304,726367,499335,726367,726367,726367,726367,726367
1378,6,6.000,127763,132938,147419,239060,183472,702838,702838,702838,702838
1379,3,3.000,123385,123385,147314,188766,295601,295601,295601,295601,295601
1380,4,4.000,124362,207928,291512,243637,350748,350748,350748,350748,350748
1381,6,6.000,105124,116095,195185,188713,272863,309008,309008,309008,309008
1382,5,5.000,121717,122023,143477,174080,186046,297141,297141,297141,297141
1383,4,4.000,122070,218449,291672,250690,370571,370571,370571,370571,370571
1384,5,5.000,184545,185266,256656,257995,319612,343900,343900,343900,343900
1385,4,4.000,155154,157852,171622,168533,189504,189504,189504,189504,189504
1386,5,5.000,151141,179503,236305,227811,260416,311693,311693,311693,311693
1387,4,4.000,143621,233206,249812,223998,269354,269354,269354,269354,269354
1388,4,4.000,247396,258611,274197,276923,327489,327489,327489,327489,327489
1389,4,4.000,164279,197503,253581,217588,254992,254992,254992,254992,254992
1390,4,4.000,114815,300698,325064,279407,377054,377054,377054,377054,377054
1391,2,2.000,332157,332157,672935,502546,672935,672935,672935,672935,672935
1392,2,2.000,394846,394846,549694,472270,549694,549694,549694,549694,549694
1393,4,4.000,10895,225081,303446,264094,516954,516954,516954,516954,516954
1394,6,6.000,123846,143052,198291,258428,203833,710462,710462,710462,710462
1395,3,3.000,125430,125430,139995,136358,143650,143650,143650,143650,143650
1396,5,5.000,133111,135191,135247,188770,216468,323835,323835,323835,323835
1397,5,5.000,68514,100953,125437,287228,428732,712505,712505,712505,712505
1398,2,2.000,299524,299524,349071,324297,349071,349071,349071,349071,349071
1399,3,3.000,117660,117660,122437,311521,694468,694468,694468,694468,694468
1400,3,3.000,107653,107653,247709,357361,716722,716722,716722,716722,716722
1401,5,5.000,117043,125514,137310,280238,302078,719246,719246,719246,719246
1402,5,5.000,46767,54307,57172,127222,180342,297523,297523,297523,297523
1403,2,2.000,302344,302344,788464,545404,788464,788464,788464,788464,788464
1404,4,4.000,127037,137790,265344,203374,283327,283327,283327,283327,283327
1405,5,5.000,116330,125457,125738,195668,303378,307437,307437,307437,307437
1406,4,4.000,244607,259625,268769,260790,270159,270159,270159,270159,270159
1407,6,6.000,95828,124008,169229,186572,257536,348713,348713,348713,348713
1408,5,5.000,115319,173557,194300,198754,234976,275620,275620,275620,275620
1409,5,5.000,66306,86410,195629,172732,205490,309829,309829,309829,309829
1410,5,5.000,10550,177108,249632,209185,265827,342811,342811,342811,342811
1411,6,6.000,115082,115482,123676,177619,281741,312187,312187,312187,312187
1412,4,4.000,115428,145363,288270,218717,325809,325809,325809,325809,325809
1413,6,6.000,14980,122291,181820,163743,183505,337089,337089,337089,337089
1414,4,4.000,137741,222088,237472,333994,738676,738676,738676,738676,738676
1415,3,3.000,9750,9750,57711,265569,729246,729246,729246,729246,729246
1416,5,5.000,13313,116859,136977,166937,213416,354122,354122,354122,354122
1417,5,5.000,107702,115809,178250,283966,301032,717037,717037,717037,717037
1418,4,4.000,113736,127280,137720,140600,183666,183666,183666,183666,183666
1419,7,7.000,13314,118240,135517,160575,272262,320462,320462,320462,320462
1420,7,7.000,10323,123450,130916,125421,139439,214044,214044,214044,214044
1421,5,5.000,119849,124512,335057,254708,336699,357426,357426,357426,357426
1422,4,4.000,10286,124347,325503,196756,326890,326890,326890,326890,326890
1423,4,4.000,135065,259812,260385,246248,329730,329730,329730,329730,329730
1424,6,6.000,116742,168542,189091,181420,195717,238836,238836,238836,238836
1425,3,3.000,273339,273339,295633,309504,359540,359540,359540,359540,359540
1426,5,5.000,160979,167467,168902,198564,185553,309919,309919,309919,309919
1427,5,5.000,25529,132639,251650,203502,292427,315267,315267,315267,315267
1428,5,5.000,115834,128694,152030,195697,223912,358016,358016,358016,358016
1429,5,5.000,136965,161301,308967,258428,321680,363230,363230,363230,363230
1430,3,3.000,123270,123270,249768,238182,341509,341509,341509,341509,341509
1431,5,5.000,169629,190746,213633,227378,214547,348339,348339,348339,348339
1432,3,3.000,227132,227132,330574,433377,742427,742427,742427,742427,742427
1433,3,3.000,132466,132466,166865,167974,204592,204592,204592,204592,204592
1434,6,6.000,13817,53810,193116,179378,290567,370155,370155,370155,370155
1435,4,4.000,149500,161081,322474,251465,372808,372808,372808,372808,372808
1436,5,5.000,79438,135727,151609,194059,266024,337497,337497,337497,337497
1437,5,5.000,139504,191467,209534,216204,243090,297425,297425,297425,297425
1438,3,3.000,12399,12399,174660,332011,808976,808976,808976,808976,808976
1439,5,5.000,15398,183288,233202,217823,263141,394087,394087,394087,394087
1440,5,5.000,13376,161411,166998,180832,257557,304818,304818,304818,304818
1441,3,3.000,13851,13851,154501,334208,834274,834274,834274,834274,834274
1442,5,5.000,161593,168219,173466,195133,182012,290378,290378,290378,290378
1443,2,2.000,168314,168314,744498,456406,744498,744498,744498,744498,744498
1444,6,6.000,53124,57323,231485,173202,277955,299729,299729,299729,299729
1445,5,5.000,114788,116988,132659,192015,280186,315457,315457,315457,315457
1446,3,3.000,133857,133857,296957,378822,705652,705652,705652,705652,705652
1447,6,6.000,119777,121040,145844,163068,217435,230842,230842,230842,230842
1448,4,4.000,128412,203317,319139,337598,699526,699526,699526,699526,699526
1449,3,3.000,112644,112644,204738,205915,300364,300364,300364,300364,300364
1450,4,4.000,123092,230103,262171,233495,318614,318614,318614,318614,318614
1451,8,8.000,122319,134337,134849,136495,150364,152293,152293,152293,152293
1452,5,5.000,139866,162675,173514,218460,295953,320292,320292,320292,320292
1453,6,6.000,13227,125826,141757,152771,248006,256888,256888,256888,256888
1454,4,4.000,149852,150603,317373,244632,360700,360700,360700,360700,360700
1455,5,5.000,167845,185514,205005,209398,232497,256132,256132,256132,256132
1456,4,4.000,167221,263715,317850,278280,364334,364334,364334,364334,364334
1457,4,4.000,149794,170567,173464,203526,320281,320281,320281,320281,320281
1458,6,6.000,50204,60549,183726,173594,257065,329375,329375,329375,329375
1459,4,4.000,155967,164216,263064,218452,290561,290561,290561,290561,290561
1460,6,6.000,179506,179556,182845,184513,185464,197482,197482,197482,197482
1461,3,3.000,221464,221464,323570,297856,348534,348534,348534,348534,348534
1462,3,3.000,220843,220843,333837,460449,826667,826667,826667,826667,826667
1463,4,4.000,159290,189663,228272,226435,328518,328518,328518,328518,328518
1464,3,3.000,298223,298223,310185,308736,317800,317800,317800,317800,317800
1465,4,4.000,57834,157242,307053,211087,322221,322221,322221,322221,322221
1466,6,6.000,54858,157107,191275,179391,209359,286645,286645,286645,286645
1467,5,5.000,55229,161214,162787,189345,251750,315748,315748,315748,315748
1468,4,4.000,160458,167980,256942,228768,329692,329692,329692,329692,329692
1469,5,5.000,163116,185356,207562,230077,258554,335800,335800,335800,335800
1470,7,7.000,12298,13119,166310,156365,286554,287108,287108,287108,287108
1471,4,4.000,138787,146423,232313,212721,333363,333363,333363,333363,333363
1472,4,4.000,167210,179379,206255,227656,357780,357780,357780,357780,357780
1473,6,6.000,51346,170107,197709,196620,247443,327485,327485,327485,327485
1474,4,4.000,143464,153771,264748,220533,320150,320150,320150,320150,320150
1475,4,4.000,9680,298441,316744,236797,322323,322323,322323,322323,322323
1476,5,5.000,131913,210230,234304,228543,244005,322267,322267,322267,322267
1477,4,4.000,146619,148866,262595,220480,323840,323840,323840,323840,323840
1478,6,6.000,10298,140859,233954,204428,293049,397452,397452,397452,397452
1479,4,4.000,141312,210087,210343,225215,339121,339121,339121,339121,339121
1480,4,4.000,151362,160690,300725,229804,306441,306441,306441,306441,306441
1481,4,4.000,147296,147540,317043,237270,337201,337201,337201,337201,337201
