Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
900,3.000,135.235,103.209,118.936,132.317,145.883,160.633,179.441,179.441,179.441,0.007
905,2.400,97.842,65.513,83.794,102.682,111.652,119.622,119.754,119.754,119.754,0.010
910,3.000,154.294,104.690,137.453,162.548,167.723,184.712,185.444,185.444,185.444,0.006
915,2.000,143.516,124.821,130.356,142.599,152.752,185.508,185.508,185.508,185.508,0.007
920,2.800,120.860,95.805,113.734,120.676,125.681,131.662,149.603,149.603,149.603,0.008
925,1.600,131.534,103.999,116.821,126.602,155.941,162.853,162.853,162.853,162.853,0.008
930,1.600,251.810,140.732,179.704,185.906,367.198,576.357,576.357,576.357,576.357,0.004
935,3.000,146.739,107.328,131.737,142.023,161.850,177.960,224.128,224.128,224.128,0.007
940,2.200,161.475,123.360,141.536,177.472,180.005,180.141,182.291,182.291,182.291,0.006
945,2.000,143.659,130.262,139.082,141.545,145.018,166.574,166.574,166.574,166.574,0.007
950,2.200,136.975,108.047,110.333,140.132,154.146,159.501,179.302,179.302,179.302,0.007
955,2.000,121.132,97.886,117.786,119.943,129.008,135.539,135.539,135.539,135.539,0.008
960,2.600,163.189,139.351,155.209,167.603,172.503,174.428,179.437,179.437,179.437,0.006
965,1.800,160.524,141.380,143.864,147.341,173.562,201.103,201.103,201.103,201.103,0.006
970,2.600,122.221,104.960,111.232,116.080,131.568,148.659,163.032,163.032,163.032,0.008
975,3.400,110.655,92.611,104.064,108.116,114.337,124.721,144.096,144.096,144.096,0.009
980,2.800,116.947,99.865,110.053,116.448,125.672,130.838,137.603,137.603,137.603,0.009
985,2.400,148.759,102.699,140.247,148.569,177.891,179.611,180.770,180.770,180.770,0.007
990,1.600,151.962,140.026,141.119,148.488,167.569,167.588,167.588,167.588,167.588,0.007
995,2.200,155.358,140.036,141.696,156.609,167.523,167.606,167.612,167.612,167.612,0.006
1000,3.000,126.316,100.898,117.751,125.682,131.675,144.754,150.878,150.878,150.878,0.008
1005,1.600,121.940,108.688,112.827,122.875,125.647,153.969,153.969,153.969,153.969,0.008
1010,2.000,135.888,93.278,110.349,148.538,157.476,171.812,171.812,171.812,171.812,0.007
1015,3.400,125.895,97.110,116.636,126.618,131.676,148.455,153.642,153.642,153.642,0.008
1020,3.200,124.924,104.771,125.635,128.110,131.661,131.769,156.091,156.091,156.091,0.008
1025,3.000,116.884,100.970,110.594,116.362,125.693,131.655,138.853,138.853,138.853,0.009
1030,1.800,117.004,99.917,109.245,117.496,122.541,134.337,134.337,134.337,134.337,0.009
1035,2.400,125.630,102.694,113.599,125.661,125.747,131.729,202.088,202.088,202.088,0.008
1040,2.200,161.582,140.189,143.415,150.444,179.489,179.530,221.643,221.643,221.643,0.006
1045,2.000,156.566,135.564,141.081,159.947,167.541,178.393,178.393,178.393,178.393,0.006
1050,1.800,143.332,118.183,135.275,142.848,155.090,166.221,166.221,166.221,166.221,0.007
1055,1.800,138.762,117.932,122.262,130.455,156.156,169.239,169.239,169.239,169.239,0.007
1060,3.000,116.852,89.525,104.849,111.184,131.617,142.762,155.547,155.547,155.547,0.009
1065,3.800,125.018,104.816,113.708,119.708,134.732,149.004,149.373,149.373,149.373,0.008
1070,1.400,191.648,125.435,139.133,167.553,194.612,381.680,381.680,381.680,381.680,0.005
1075,3.000,160.201,136.262,148.856,155.946,167.731,184.058,196.006,196.006,196.006,0.006
1080,2.200,140.511,116.414,119.713,134.583,152.291,166.298,190.184,190.184,190.184,0.007
1085,3.400,127.784,98.025,115.042,123.974,142.385,157.609,173.392,173.392,173.392,0.008
1090,3.800,117.920,93.234,112.676,119.611,125.746,131.637,133.573,133.573,133.573,0.008
1095,2.400,119.376,104.977,111.471,118.477,125.702,142.394,143.516,143.516,143.516,0.008
1100,2.200,163.206,149.569,153.661,166.305,167.766,173.481,179.539,179.539,179.539,0.006
1105,1.400,160.631,141.896,146.235,153.940,161.773,209.451,209.451,209.451,209.451,0.006
1110,1.200,160.873,146.689,151.841,159.834,167.523,184.015,184.015,184.015,184.015,0.006
1115,3.200,159.278,139.860,146.245,164.906,167.563,179.658,180.691,180.691,180.691,0.006
1120,2.000,155.754,137.832,143.382,158.975,166.763,175.002,175.002,175.002,175.002,0.006
1125,2.600,161.935,139.670,145.716,167.534,173.490,178.923,190.530,190.530,190.530,0.006
1130,2.600,137.012,90.150,110.774,128.997,165.441,175.104,178.878,178.878,178.878,0.007
1135,3.200,116.650,104.738,108.669,116.331,125.845,135.450,137.031,137.031,137.031,0.009
1140,2.800,146.658,115.469,133.186,149.566,160.595,161.510,177.446,177.446,177.446,0.007
1145,2.200,124.296,106.563,109.329,115.116,131.722,134.513,197.264,197.264,197.264,0.008
1150,3.000,119.807,92.606,110.462,118.003,125.561,131.509,169.935,169.935,169.935,0.008
1155,2.600,110.948,98.069,106.350,110.511,119.549,119.732,121.005,121.005,121.005,0.009
