Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
5,StockLevel,1713713207.835458,26163,0,1
1,NewOrder,1713713207.861640,195227,0,1
3,OrderStatus,1713713208.056885,10620,0,1
2,Payment,1713713208.067522,119519,0,1
1,NewOrder,1713713208.187058,169183,0,1
1,NewOrder,1713713208.356262,154231,0,1
2,Payment,1713713208.510510,137590,0,1
2,Payment,1713713208.648114,167560,0,1
1,NewOrder,1713713208.815689,151161,0,1
5,StockLevel,1713713208.966868,26143,0,1
1,NewOrder,1713713208.993023,135319,0,1
2,Payment,1713713209.128356,130351,0,1
1,NewOrder,1713713209.258722,186911,0,1
1,NewOrder,1713713209.445646,113488,0,1
1,NewOrder,1713713209.559145,179592,0,1
1,NewOrder,1713713209.738750,197849,0,1
2,Payment,1713713209.936614,131172,0,1
2,Payment,1713713210.067800,131152,0,1
1,NewOrder,1713713210.198964,156555,0,1
1,NewOrder,1713713210.355533,149949,0,1
2,Payment,1713713210.505497,100604,0,1
1,NewOrder,1713713210.606113,154505,0,1
2,Payment,1713713210.760639,102857,0,1
1,NewOrder,1713713210.863509,209536,0,1
1,NewOrder,1713713211.073064,162937,0,1
1,NewOrder,1713713211.236019,131587,0,1
1,NewOrder,1713713211.367620,120039,0,1
2,Payment,1713713211.487671,119152,0,1
1,NewOrder,1713713211.606839,235610,0,1
2,Payment,1713713211.842462,103230,0,1
2,Payment,1713713211.945708,135482,0,1
2,Payment,1713713212.081206,191838,0,1
1,NewOrder,1713713212.273065,155715,0,1
1,NewOrder,1713713212.428792,168680,0,1
2,Payment,1713713212.597484,130541,0,1
1,NewOrder,1713713212.728040,210510,0,1
5,StockLevel,1713713212.938563,23410,0,1
2,Payment,1713713212.961987,144429,0,1
2,Payment,1713713213.106429,154391,0,1
1,NewOrder,1713713213.260832,227589,0,1
2,Payment,1713713213.488437,149493,0,1
2,Payment,1713713213.637943,167584,0,1
1,NewOrder,1713713213.805541,150180,0,1
3,OrderStatus,1713713213.955733,8312,0,1
1,NewOrder,1713713213.964058,136220,0,1
1,NewOrder,1713713214.100297,148514,0,1
2,Payment,1713713214.248824,130616,0,1
5,StockLevel,1713713214.379453,29709,0,1
1,NewOrder,1713713214.409176,156236,0,1
1,NewOrder,1713713214.565425,217299,0,1
2,Payment,1713713214.782738,130679,0,1
2,Payment,1713713214.913430,167351,0,1
1,NewOrder,1713713215.080794,210588,0,1
2,Payment,1713713215.291395,141739,0,1
2,Payment,1713713215.433147,168409,0,1
2,Payment,1713713215.601569,167624,0,1
1,NewOrder,1713713215.769207,222717,0,1
1,NewOrder,1713713215.991936,190430,0,1
1,NewOrder,1713713216.182381,204774,0,1
2,Payment,1713713216.387170,153512,0,1
2,Payment,1713713216.540695,168438,0,1
1,NewOrder,1713713216.709146,234555,0,1
1,NewOrder,1713713216.943713,149587,0,1
1,NewOrder,1713713217.093314,227123,0,1
1,NewOrder,1713713217.320450,156355,0,1
