Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
1285,2.800,184.418,131.682,163.298,176.787,213.542,234.822,246.735,246.735,246.735,0.005
1290,2.200,226.863,143.278,193.250,237.607,268.240,274.879,292.729,292.729,292.729,0.004
1295,2.400,191.129,138.473,167.595,190.153,215.817,258.140,280.741,280.741,280.741,0.005
1300,3.000,203.526,150.694,176.307,207.012,233.458,238.025,239.469,239.469,239.469,0.005
1305,1.600,171.840,120.663,152.500,179.698,203.631,230.973,230.973,230.973,230.973,0.006
1310,2.400,210.451,168.217,190.245,207.562,250.215,250.932,269.105,269.105,269.105,0.005
1315,2.000,189.331,134.781,174.286,202.239,206.016,231.269,231.269,231.269,231.269,0.005
1320,2.800,185.059,114.490,170.988,182.534,224.664,232.998,251.463,251.463,251.463,0.005
1325,3.000,180.297,116.204,140.901,183.114,227.739,238.144,239.421,239.421,239.421,0.006
1330,3.000,213.617,146.074,189.627,221.344,238.102,263.590,267.667,267.667,267.667,0.005
1335,2.800,201.196,128.748,172.707,199.550,231.443,266.096,270.627,270.627,270.627,0.005
1340,3.600,185.049,116.368,161.217,188.492,204.692,223.957,250.063,250.063,250.063,0.005
1345,3.200,191.687,127.561,162.890,195.243,219.585,274.171,274.434,274.434,274.434,0.005
1350,2.600,219.089,174.720,189.449,206.726,243.228,267.544,288.756,288.756,288.756,0.005
1355,2.600,218.724,157.639,197.967,212.882,243.866,256.609,268.763,268.763,268.763,0.005
1360,3.400,173.828,126.335,146.977,167.268,192.539,228.594,246.748,246.748,246.748,0.006
1365,2.600,205.482,146.425,179.887,216.201,222.262,240.844,279.634,279.634,279.634,0.005
1370,2.400,215.771,156.168,212.699,219.514,224.921,249.124,250.131,250.131,250.131,0.005
1375,2.200,183.307,134.440,157.362,179.801,226.269,230.085,238.736,238.736,238.736,0.005
1380,1.200,313.731,156.986,209.723,347.714,407.264,461.969,461.969,461.969,461.969,0.003
1385,3.400,187.019,118.834,160.418,172.754,235.533,241.733,242.430,242.430,242.430,0.005
1390,3.400,185.232,129.953,157.901,182.815,218.656,243.676,249.135,249.135,249.135,0.005
1395,2.800,204.675,153.615,166.131,201.390,234.199,250.915,325.181,325.181,325.181,0.005
1400,2.000,209.247,149.402,171.349,226.465,239.165,272.104,272.104,272.104,272.104,0.005
1405,1.800,204.146,147.676,158.425,217.582,235.668,266.120,266.120,266.120,266.120,0.005
