Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
391,6,6.000,11978,141685,179361,158675,235106,235548,235548,235548,235548
392,7,7.000,61838,133982,166678,226547,257563,630490,630490,630490,630490
393,3,3.000,130921,130921,141074,168983,234954,234954,234954,234954,234954
394,6,6.000,7723,159867,167577,156646,189002,248225,248225,248225,248225
395,6,6.000,141500,147506,175574,175563,179547,241613,241613,241613,241613
396,7,7.000,9387,40229,143652,133390,167528,279129,279129,279129,279129
397,7,7.000,37959,133198,165711,151343,195793,215339,215339,215339,215339
398,5,5.000,147827,162546,179500,182222,179730,241511,241511,241511,241511
399,6,6.000,42297,142232,205027,167626,225997,235278,235278,235278,235278
400,3,3.000,193338,193338,210276,333969,598293,598293,598293,598293,598293
401,6,6.000,142411,150348,167458,169238,196809,198339,198339,198339,198339
402,6,6.000,137429,167485,217583,194135,219487,221740,221740,221740,221740
403,3,3.000,139430,139430,576615,444256,616725,616725,616725,616725,616725
404,3,3.000,143075,143075,186381,179972,210462,210462,210462,210462,210462
405,6,6.000,60502,129407,184211,164338,222591,239220,239220,239220,239220
406,4,4.000,167554,168310,172794,283172,624031,624031,624031,624031,624031
407,6,6.000,143286,143564,143699,221479,180032,574639,574639,574639,574639
408,4,4.000,34413,141940,205106,156116,243007,243007,243007,243007,243007
409,3,3.000,140006,140006,180688,307661,602291,602291,602291,602291,602291
410,6,6.000,99768,107667,224630,178680,248361,253491,253491,253491,253491
411,7,7.000,10465,96737,127589,121102,149300,205880,205880,205880,205880
412,5,5.000,107706,113517,169163,217937,196967,502334,502334,502334,502334
413,6,6.000,137396,157167,178243,174088,197916,199887,199887,199887,199887
414,7,7.000,38908,104758,134973,181886,192259,509484,509484,509484,509484
415,4,4.000,145418,147662,165793,157091,169494,169494,169494,169494,169494
416,9,9.000,7397,107686,125575,114149,139963,193909,193909,193909,193909
417,7,7.000,105883,117529,123932,194565,199635,509639,509639,509639,509639
418,4,4.000,107341,116820,119833,148015,248067,248067,248067,248067,248067
419,7,7.000,111844,117446,134214,153927,187709,214964,214964,214964,214964
420,9,9.000,10015,107689,119206,111223,126956,188374,188374,188374,188374
421,8,8.000,100180,100925,148304,133232,157251,169657,169657,169657,169657
422,7,7.000,9885,105906,125032,134226,180092,232611,232611,232611,232611
423,6,6.000,117080,119684,208102,166703,212198,217546,217546,217546,217546
424,10,10.000,24622,38468,105607,91630,133207,160243,160243,160243,160243
425,7,7.000,86309,105450,142896,147597,196155,218043,218043,218043,218043
426,4,4.000,113486,125689,192029,238039,520953,520953,520953,520953,520953
427,7,7.000,98748,111498,125604,142793,205751,211715,211715,211715,211715
428,7,7.000,9758,117309,149022,143755,184249,242168,242168,242168,242168
429,9,9.000,7761,117896,139683,116983,153814,174834,174834,174834,174834
430,3,3.000,167362,167362,502328,411233,564010,564010,564010,564010,564010
431,5,5.000,98568,151858,167579,167777,193267,227613,227613,227613,227613
432,7,7.000,100149,101699,119651,124525,125703,185626,185626,185626,185626
433,7,7.000,39423,104966,181800,150543,195592,217770,217770,217770,217770
434,7,7.000,106518,112271,125704,145541,180501,216716,216716,216716,216716
435,7,7.000,7654,110064,149624,133699,180574,198802,198802,198802,198802
436,7,7.000,38818,104397,182702,146659,185823,210838,210838,210838,210838
437,6,6.000,107728,118542,187809,174237,217971,228824,228824,228824,228824
438,7,7.000,111163,111358,125799,139712,163716,200087,200087,200087,200087
439,8,8.000,105678,125696,130961,134181,145684,175946,175946,175946,175946
440,8,8.000,10029,94259,125770,117681,197249,232678,232678,232678,232678
441,6,6.000,99451,100203,169730,159080,178608,242038,242038,242038,242038
442,4,4.000,118601,125795,182065,243869,549015,549015,549015,549015,549015
443,5,5.000,101254,103325,167263,215932,200224,507597,507597,507597,507597
444,7,7.000,49806,110573,128595,148528,203773,219207,219207,219207,219207
445,7,7.000,39711,97554,108693,135483,230514,243599,243599,243599,243599
446,5,5.000,119628,124292,125632,216497,202166,510770,510770,510770,510770
447,5,5.000,105523,124545,156354,171731,224163,248074,248074,248074,248074
448,8,8.000,36288,115568,125697,137613,204754,224288,224288,224288,224288
449,4,4.000,117491,150470,233910,252026,506233,506233,506233,506233,506233
450,5,5.000,130503,131156,174379,181208,228077,241929,241929,241929,241929
451,7,7.000,104695,124806,137374,141110,156893,195617,195617,195617,195617
452,7,7.000,103537,131681,155531,204073,195571,512844,512844,512844,512844
453,5,5.000,106726,124850,125749,124394,131618,133031,133031,133031,133031
454,7,7.000,100270,124512,131826,140069,161685,194130,194130,194130,194130
455,8,8.000,10002,107735,134726,120439,147976,183342,183342,183342,183342
456,5,5.000,9454,94733,203876,206557,206498,518228,518228,518228,518228
457,8,8.000,108525,111107,114550,135095,167102,235213,235213,235213,235213
458,9,9.000,10157,96886,108656,97039,113967,167627,167627,167627,167627
459,9,9.000,37358,89701,119677,117641,153426,169471,169471,169471,169471
460,7,7.000,86080,87105,131615,142157,219344,225714,225714,225714,225714
461,7,7.000,111401,119630,138686,149324,190710,204145,204145,204145,204145
462,6,6.000,96309,107793,177891,162969,208960,211297,211297,211297,211297
463,7,7.000,102911,110343,148821,190121,197072,501288,501288,501288,501288
464,4,4.000,110886,137596,148172,148768,198418,198418,198418,198418,198418
465,8,8.000,10318,103223,131588,129780,174403,254228,254228,254228,254228
466,10,10.000,8295,102405,113749,103849,125417,184403,184403,184403,184403
467,6,6.000,125585,125703,136468,156685,179949,245589,245589,245589,245589
468,8,8.000,100085,107483,125639,133564,184758,187910,187910,187910,187910
469,5,5.000,104862,125594,202336,233608,216202,519049,519049,519049,519049
470,5,5.000,124743,129841,132516,161202,200520,218391,218391,218391,218391
471,4,4.000,38686,204961,319598,279865,556216,556216,556216,556216,556216
472,4,4.000,83809,127309,221332,221636,454097,454097,454097,454097,454097
473,10,10.000,39595,75497,91928,101364,122173,193726,193726,193726,193726
474,7,7.000,105079,114323,130994,159972,217615,239735,239735,239735,239735
475,6,6.000,110717,111544,119687,133266,163791,174202,174202,174202,174202
476,7,7.000,105825,107521,131691,144419,169571,227107,227107,227107,227107
477,4,4.000,131649,138769,210895,257457,548515,548515,548515,548515,548515
478,3,3.000,210595,210595,288548,360665,582854,582854,582854,582854,582854
479,3,3.000,156254,156254,184169,293209,539205,539205,539205,539205,539205
480,7,7.000,41455,137066,166525,157967,206298,232470,232470,232470,232470
481,5,5.000,146067,167563,184044,188246,189082,254475,254475,254475,254475
482,7,7.000,39815,135966,147091,150778,189302,220608,220608,220608,220608
483,6,6.000,8013,140298,239755,186027,240862,272000,272000,272000,272000
484,4,4.000,141256,193464,207877,194025,233503,233503,233503,233503,233503
485,7,7.000,38139,153820,167739,160922,197790,236390,236390,236390,236390
486,7,7.000,7555,140662,158006,143202,179468,185807,185807,185807,185807
487,6,6.000,9654,147313,173618,218767,193741,618321,618321,618321,618321
488,3,3.000,136232,136232,178608,187043,246290,246290,246290,246290,246290
489,7,7.000,135254,155631,167430,164052,167593,188123,188123,188123,188123
490,5,5.000,142713,163719,167369,168475,172918,195657,195657,195657,195657
491,8,8.000,16978,147795,167504,132724,179464,187838,187838,187838,187838
492,7,7.000,9995,134874,167759,159919,204117,235913,235913,235913,235913
493,5,5.000,141207,147387,167547,177884,199387,233892,233892,233892,233892
494,5,5.000,149590,167426,173516,186715,199756,243291,243291,243291,243291
495,4,4.000,130309,173559,180489,278663,630295,630295,630295,630295,630295
496,5,5.000,140984,166650,168514,188965,233948,234730,234730,234730,234730
497,6,6.000,141141,143587,211820,191071,242664,259910,259910,259910,259910
498,7,7.000,7871,52430,172277,140801,213301,216748,216748,216748,216748
499,4,4.000,172659,183568,226103,202617,228139,228139,228139,228139,228139
500,8,8.000,7462,124591,139714,130809,197162,201992,201992,201992,201992
501,8,8.000,98666,119670,133698,172489,150752,506071,506071,506071,506071
502,5,5.000,45769,113370,146927,136266,160676,214591,214591,214591,214591
503,7,7.000,8009,95530,131734,126301,152755,241852,241852,241852,241852
504,7,7.000,111009,119305,148479,145656,169789,186092,186092,186092,186092
505,5,5.000,110175,111723,113667,215354,223283,517926,517926,517926,517926
506,6,6.000,110975,113647,196831,160783,211389,215633,215633,215633,215633
507,4,4.000,101651,130067,503358,324091,561289,561289,561289,561289,561289
508,6,6.000,8122,10301,168961,119471,179965,183045,183045,183045,183045
509,7,7.000,96056,100682,164519,150460,186125,209368,209368,209368,209368
510,6,6.000,89834,116636,167201,152953,185257,233268,233268,233268,233268
511,7,7.000,101921,116524,163547,208155,248605,520466,520466,520466,520466
512,4,4.000,105245,105723,169626,144598,197799,197799,197799,197799,197799
513,7,7.000,98808,102773,145835,148377,188807,200433,200433,200433,200433
514,3,3.000,116668,116668,245893,314408,580665,580665,580665,580665,580665
515,7,7.000,101327,107620,125711,150897,233548,242623,242623,242623,242623
516,6,6.000,107362,110674,140333,154516,206271,233179,233179,233179,233179
517,6,6.000,105380,119647,203240,164303,203852,209886,209886,209886,209886
518,7,7.000,102269,106564,151298,155143,177203,245674,245674,245674,245674
519,4,4.000,139899,227873,252524,314178,636418,636418,636418,636418,636418
520,4,4.000,149996,165085,192417,176832,199832,199832,199832,199832,199832
521,8,8.000,8135,121997,136327,121279,194366,223180,223180,223180,223180
522,7,7.000,7841,142096,165025,142641,176977,179608,179608,179608,179608
523,5,5.000,146808,179511,179607,198582,215354,271630,271630,271630,271630
524,6,6.000,39181,142405,196907,167649,226019,258577,258577,258577,258577
525,6,6.000,125356,141102,166600,160555,180188,186625,186625,186625,186625
526,4,4.000,127565,163655,177509,261454,577088,577088,577088,577088,577088
527,5,5.000,157445,179482,214130,203297,227678,237750,237750,237750,237750
528,7,7.000,10090,111986,163671,143301,185573,197828,197828,197828,197828
529,6,6.000,116054,125389,179859,170412,190980,239823,239823,239823,239823
530,6,6.000,131315,151675,178334,169362,181425,206881,206881,206881,206881
531,6,6.000,40699,162354,180161,161005,190875,224335,224335,224335,224335
532,6,6.000,140322,147113,164970,164169,167503,205106,205106,205106,205106
533,3,3.000,142641,142641,206673,325651,627641,627641,627641,627641,627641
534,7,7.000,39173,91144,149489,149818,217925,263500,263500,263500,263500
535,6,6.000,10192,140617,181316,156665,218141,246716,246716,246716,246716
536,6,6.000,111316,125290,207764,177299,215675,218516,218516,218516,218516
537,6,6.000,55134,88450,179149,151616,230419,246155,246155,246155,246155
538,4,4.000,151510,188518,194310,259779,504781,504781,504781,504781,504781
539,4,4.000,161096,189156,224193,269369,503031,503031,503031,503031,503031
540,7,7.000,8013,46779,174914,182037,193683,508153,508153,508153,508153
541,4,4.000,119325,119648,138995,154481,239959,239959,239959,239959,239959
542,5,5.000,105430,131695,163610,215709,168240,509574,509574,509574,509574
543,7,7.000,37658,99354,107659,133079,185131,228098,228098,228098,228098
544,6,6.000,10222,41765,125622,168728,215208,506737,506737,506737,506737
545,5,5.000,111152,125713,145971,213155,173509,509434,509434,509434,509434
546,8,8.000,42431,113442,125881,121920,149828,175654,175654,175654,175654
547,7,7.000,119719,120546,131658,140537,174071,175327,175327,175327,175327
548,8,8.000,99833,102883,119687,134386,163486,232179,232179,232179,232179
549,6,6.000,104446,118007,181839,156774,196436,209005,209005,209005,209005
550,9,9.000,39082,107424,139029,157393,143751,512654,512654,512654,512654
551,3,3.000,110443,110443,209545,179580,218752,218752,218752,218752,218752
552,10,10.000,36167,99903,107551,116121,139480,212573,212573,212573,212573
553,5,5.000,110565,113691,178318,173525,219346,245705,245705,245705,245705
554,5,5.000,109102,111221,125732,205511,166210,515293,515293,515293,515293
555,9,9.000,10872,112408,118726,114620,139968,168887,168887,168887,168887
556,5,5.000,110482,119688,136104,221665,246644,495408,495408,495408,495408
557,5,5.000,107517,111039,179590,170704,209460,245917,245917,245917,245917
558,7,7.000,41585,105280,121988,131659,170978,232674,232674,232674,232674
559,6,6.000,134944,145616,168463,217938,170958,532101,532101,532101,532101
560,6,6.000,40480,123567,125716,122406,153314,167029,167029,167029,167029
561,7,7.000,72557,129125,143185,148872,175932,213937,213937,213937,213937
562,7,7.000,101601,110945,161557,154715,200392,227622,227622,227622,227622
563,7,7.000,107637,107741,110975,135099,197523,200250,200250,200250,200250
564,5,5.000,38174,93402,102014,185620,173211,521301,521301,521301,521301
565,6,6.000,98326,105735,210364,171631,237047,247830,247830,247830,247830
566,7,7.000,103096,113676,116778,130607,163607,177137,177137,177137,177137
567,7,7.000,96725,107338,139438,147295,191083,236870,236870,236870,236870
568,7,7.000,98847,101971,151640,159993,216011,236410,236410,236410,236410
569,6,6.000,92824,110805,150345,156162,210378,229785,229785,229785,229785
570,6,6.000,137616,142683,153313,157210,175464,184783,184783,184783,184783
571,7,7.000,129218,131712,144537,151334,163199,193917,193917,193917,193917
572,6,6.000,131727,174487,179582,176983,193805,203627,203627,203627,203627
573,6,6.000,128443,143091,153811,168198,185528,248696,248696,248696,248696
574,4,4.000,167581,169461,179510,280405,605071,605071,605071,605071,605071
575,6,6.000,53317,122519,168224,150786,200680,229345,229345,229345,229345
576,6,6.000,38825,129686,156077,135707,167558,173546,173546,173546,173546
577,4,4.000,122801,140614,192357,271688,630982,630982,630982,630982,630982
578,6,6.000,37952,143644,158401,158092,186393,272700,272700,272700,272700
579,7,7.000,117352,122128,128785,143113,171464,193680,193680,193680,193680
580,6,6.000,117482,130176,173493,178182,234420,252242,252242,252242,252242
581,6,6.000,152431,153644,188667,173544,188722,191492,191492,191492,191492
582,4,4.000,38071,98554,153461,226753,616929,616929,616929,616929,616929
583,6,6.000,9755,139776,173504,160180,200980,279351,279351,279351,279351
584,6,6.000,140785,159238,179557,183217,191477,260518,260518,260518,260518
585,5,5.000,144030,167529,190976,181940,191719,215450,215450,215450,215450
586,4,4.000,39813,149552,244017,264935,626359,626359,626359,626359,626359
587,5,5.000,166951,174350,201192,208280,229426,269484,269484,269484,269484
588,5,5.000,141926,142613,179337,187994,224700,251396,251396,251396,251396
589,6,6.000,150371,156606,186212,185904,215818,226866,226866,226866,226866
590,5,5.000,53633,145494,180941,163633,215922,222178,222178,222178,222178
591,3,3.000,138972,138972,179689,337670,694349,694349,694349,694349,694349
592,6,6.000,7426,119670,130050,190454,178236,583635,583635,583635,583635
593,9,9.000,10109,113420,118825,108348,143908,167020,167020,167020,167020
594,6,6.000,37997,101722,169792,145551,198240,218741,218741,218741,218741
595,7,7.000,100511,117355,125748,140921,159178,220371,220371,220371,220371
596,8,8.000,38779,108910,124753,129741,185187,229054,229054,229054,229054
597,7,7.000,109222,119737,133346,159887,210714,230950,230950,230950,230950
598,5,5.000,110833,116302,216637,185426,235302,248059,248059,248059,248059
599,6,6.000,56833,114019,162630,153599,215113,253280,253280,253280,253280
600,8,8.000,6826,124455,125761,136981,231404,235468,235468,235468,235468
601,8,8.000,40459,119651,134073,122427,159975,160993,160993,160993,160993
