Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
367,3,3.000,155995,155995,183263,389967,830645,830645,830645,830645,830645
368,1,1.000,1006294,1006294,1006294,1006294,1006294,1006294,1006294,1006294,1006294
369,5,5.000,73191,145004,154656,373675,158200,1337324,1337324,1337324,1337324
370,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
371,2,2.000,145014,145014,664790,404902,664790,664790,664790,664790,664790
372,1,1.000,976130,976130,976130,976130,976130,976130,976130,976130,976130
373,2,2.000,158453,158453,1452043,805248,1452043,1452043,1452043,1452043,1452043
374,2,2.000,163092,163092,286533,224812,286533,286533,286533,286533,286533
375,4,4.000,75057,178148,540096,420595,889080,889080,889080,889080,889080
376,2,2.000,71653,71653,1054871,563262,1054871,1054871,1054871,1054871,1054871
377,1,1.000,150044,150044,150044,150044,150044,150044,150044,150044,150044
378,2,2.000,825025,825025,936402,880713,936402,936402,936402,936402,936402
379,1,1.000,897710,897710,897710,897710,897710,897710,897710,897710,897710
380,1,1.000,897813,897813,897813,897813,897813,897813,897813,897813,897813
381,1,1.000,494261,494261,494261,494261,494261,494261,494261,494261,494261
382,1,1.000,960698,960698,960698,960698,960698,960698,960698,960698,960698
383,3,3.000,143854,143854,145329,336333,719817,719817,719817,719817,719817
384,3,3.000,144906,144906,502764,667028,1353416,1353416,1353416,1353416,1353416
385,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
386,2,2.000,704695,704695,1314190,1009442,1314190,1314190,1314190,1314190,1314190
387,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
388,2,2.000,549768,549768,828051,688909,828051,828051,828051,828051,828051
389,2,2.000,76523,76523,1367342,721932,1367342,1367342,1367342,1367342,1367342
390,1,1.000,614835,614835,614835,614835,614835,614835,614835,614835,614835
391,1,1.000,819739,819739,819739,819739,819739,819739,819739,819739,819739
392,1,1.000,1325680,1325680,1325680,1325680,1325680,1325680,1325680,1325680,1325680
393,3,3.000,144271,144271,154773,151764,156250,156250,156250,156250,156250
394,2,2.000,155335,155335,818472,486903,818472,818472,818472,818472,818472
395,3,3.000,68456,68456,438757,443883,824437,824437,824437,824437,824437
396,3,3.000,69551,69551,157907,517410,1324774,1324774,1324774,1324774,1324774
397,1,1.000,73035,73035,73035,73035,73035,73035,73035,73035,73035
398,1,1.000,1322364,1322364,1322364,1322364,1322364,1322364,1322364,1322364,1322364
399,1,1.000,771502,771502,771502,771502,771502,771502,771502,771502,771502
400,2,2.000,143527,143527,926703,535115,926703,926703,926703,926703,926703
401,3,3.000,67659,67659,156771,307281,697413,697413,697413,697413,697413
402,3,3.000,154265,154265,655776,533060,789141,789141,789141,789141,789141
403,2,2.000,145462,145462,156304,150883,156304,156304,156304,156304,156304
404,4,4.000,148873,156612,541585,546723,1339822,1339822,1339822,1339822,1339822
405,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
406,3,3.000,143466,143466,143680,272013,528893,528893,528893,528893,528893
407,2,2.000,580135,580135,806634,693384,806634,806634,806634,806634,806634
408,1,1.000,755436,755436,755436,755436,755436,755436,755436,755436,755436
409,2,2.000,489112,489112,526119,507615,526119,526119,526119,526119,526119
410,5,5.000,141674,144809,147235,284871,173715,816922,816922,816922,816922
411,3,3.000,144655,144655,182443,486592,1132680,1132680,1132680,1132680,1132680
412,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
413,4,4.000,144880,159427,502265,531045,1317611,1317611,1317611,1317611,1317611
414,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
415,3,3.000,147339,147339,159836,314675,636850,636850,636850,636850,636850
416,3,3.000,145187,145187,149930,281037,547994,547994,547994,547994,547994
417,3,3.000,147841,147841,433240,441575,743646,743646,743646,743646,743646
418,4,4.000,143801,144795,145551,265045,626036,626036,626036,626036,626036
419,3,3.000,145699,145699,157898,245967,434305,434305,434305,434305,434305
420,3,3.000,146679,146679,647263,577403,938267,938267,938267,938267,938267
421,1,1.000,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207,1302207
422,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
423,2,2.000,171332,171332,695016,433174,695016,695016,695016,695016,695016
424,5,5.000,155797,156273,159791,299585,431745,594323,594323,594323,594323
425,1,1.000,864153,864153,864153,864153,864153,864153,864153,864153,864153
426,1,1.000,986666,986666,986666,986666,986666,986666,986666,986666,986666
427,4,4.000,72013,145756,149217,216367,498485,498485,498485,498485,498485
428,2,2.000,140488,140488,738814,439651,738814,738814,738814,738814,738814
429,3,3.000,155494,155494,477746,411264,600553,600553,600553,600553,600553
430,1,1.000,723259,723259,723259,723259,723259,723259,723259,723259,723259
431,2,2.000,291614,291614,645326,468470,645326,645326,645326,645326,645326
432,7,7.000,72202,143045,153947,141850,156093,169929,169929,169929,169929
433,4,4.000,71621,143151,483099,358867,737599,737599,737599,737599,737599
434,1,1.000,845064,845064,845064,845064,845064,845064,845064,845064,845064
435,3,3.000,145124,145124,172788,253991,444062,444062,444062,444062,444062
436,4,4.000,148486,160876,188477,255511,524208,524208,524208,524208,524208
437,4,4.000,113829,164598,180074,242527,511609,511609,511609,511609,511609
438,1,1.000,1024887,1024887,1024887,1024887,1024887,1024887,1024887,1024887,1024887
439,2,2.000,588460,588460,830394,709427,830394,830394,830394,830394,830394
440,2,2.000,161591,161591,584274,372932,584274,584274,584274,584274,584274
441,3,3.000,75002,75002,148418,323482,747027,747027,747027,747027,747027
442,4,4.000,75039,151443,151545,252229,630889,630889,630889,630889,630889
443,2,2.000,145791,145791,675569,410680,675569,675569,675569,675569,675569
444,2,2.000,649310,649310,876955,763132,876955,876955,876955,876955,876955
445,3,3.000,145098,145098,184403,300007,570522,570522,570522,570522,570522
446,1,1.000,837251,837251,837251,837251,837251,837251,837251,837251,837251
447,3,3.000,146152,146152,485324,374593,492304,492304,492304,492304,492304
448,1,1.000,809779,809779,809779,809779,809779,809779,809779,809779,809779
449,1,1.000,994349,994349,994349,994349,994349,994349,994349,994349,994349
450,3,3.000,159938,159938,160241,308399,605018,605018,605018,605018,605018
451,3,3.000,71791,71791,490344,498630,933756,933756,933756,933756,933756
452,1,1.000,588859,588859,588859,588859,588859,588859,588859,588859,588859
453,1,1.000,919336,919336,919336,919336,919336,919336,919336,919336,919336
454,4,4.000,144384,144723,173044,370602,1020257,1020257,1020257,1020257,1020257
455,1,1.000,957464,957464,957464,957464,957464,957464,957464,957464,957464
456,1,1.000,595235,595235,595235,595235,595235,595235,595235,595235,595235
457,6,6.000,73322,144740,145524,137160,156956,157218,157218,157218,157218
458,5,5.000,107386,146339,155313,292815,172214,882824,882824,882824,882824
459,1,1.000,798404,798404,798404,798404,798404,798404,798404,798404,798404
460,2,2.000,155535,155535,829796,492665,829796,829796,829796,829796,829796
461,3,3.000,146554,146554,529418,412341,561052,561052,561052,561052,561052
462,1,1.000,822449,822449,822449,822449,822449,822449,822449,822449,822449
463,1,1.000,761017,761017,761017,761017,761017,761017,761017,761017,761017
464,2,2.000,145216,145216,898390,521803,898390,898390,898390,898390,898390
465,4,4.000,146424,160416,167663,232445,455279,455279,455279,455279,455279
466,3,3.000,149576,149576,167075,348401,728554,728554,728554,728554,728554
467,3,3.000,145985,145985,496474,462762,745827,745827,745827,745827,745827
468,2,2.000,147769,147769,608815,378292,608815,608815,608815,608815,608815
469,2,2.000,160828,160828,926803,543815,926803,926803,926803,926803,926803
470,1,1.000,1039128,1039128,1039128,1039128,1039128,1039128,1039128,1039128,1039128
471,1,1.000,774795,774795,774795,774795,774795,774795,774795,774795,774795
472,3,3.000,70954,70954,155334,362543,861343,861343,861343,861343,861343
473,2,2.000,145068,145068,667898,406483,667898,667898,667898,667898,667898
474,3,3.000,146430,146430,547266,431016,599353,599353,599353,599353,599353
475,3,3.000,145090,145090,158357,266459,495931,495931,495931,495931,495931
476,4,4.000,147235,155633,157204,450830,1343251,1343251,1343251,1343251,1343251
477,1,1.000,171813,171813,171813,171813,171813,171813,171813,171813,171813
478,2,2.000,706868,706868,858002,782435,858002,858002,858002,858002,858002
479,2,2.000,157219,157219,747905,452562,747905,747905,747905,747905,747905
480,1,1.000,539680,539680,539680,539680,539680,539680,539680,539680,539680
481,2,2.000,156928,156928,771779,464353,771779,771779,771779,771779,771779
482,2,2.000,593942,593942,998254,796098,998254,998254,998254,998254,998254
483,1,1.000,751801,751801,751801,751801,751801,751801,751801,751801,751801
484,1,1.000,750409,750409,750409,750409,750409,750409,750409,750409,750409
485,3,3.000,68947,68947,726614,515425,750714,750714,750714,750714,750714
486,1,1.000,562789,562789,562789,562789,562789,562789,562789,562789,562789
487,3,3.000,145346,145346,156328,417034,949429,949429,949429,949429,949429
488,1,1.000,678758,678758,678758,678758,678758,678758,678758,678758,678758
489,5,5.000,145611,146246,156856,306760,161795,923296,923296,923296,923296
490,3,3.000,81960,81960,183666,248295,479259,479259,479259,479259,479259
491,2,2.000,157503,157503,1340646,749074,1340646,1340646,1340646,1340646,1340646
492,1,1.000,155162,155162,155162,155162,155162,155162,155162,155162,155162
493,7,7.000,68710,72524,156615,132337,156825,159128,159128,159128,159128
494,2,2.000,70613,70613,895815,483214,895815,895815,895815,895815,895815
495,4,4.000,147124,157595,158093,476482,1443118,1443118,1443118,1443118,1443118
496,1,1.000,160591,160591,160591,160591,160591,160591,160591,160591,160591
497,2,2.000,180573,180573,1097889,639231,1097889,1097889,1097889,1097889,1097889
498,1,1.000,1009414,1009414,1009414,1009414,1009414,1009414,1009414,1009414,1009414
499,4,4.000,88666,149145,163763,288698,753221,753221,753221,753221,753221
500,1,1.000,905384,905384,905384,905384,905384,905384,905384,905384,905384
501,2,2.000,176175,176175,455562,315868,455562,455562,455562,455562,455562
502,2,2.000,160620,160620,989009,574814,989009,989009,989009,989009,989009
503,4,4.000,147469,148862,194428,235620,451723,451723,451723,451723,451723
504,2,2.000,489804,489804,760555,625179,760555,760555,760555,760555,760555
505,1,1.000,1306373,1306373,1306373,1306373,1306373,1306373,1306373,1306373,1306373
506,1,1.000,801655,801655,801655,801655,801655,801655,801655,801655,801655
507,3,3.000,72654,72654,156950,275329,596384,596384,596384,596384,596384
508,3,3.000,148600,148600,167771,250900,436330,436330,436330,436330,436330
509,4,4.000,154248,155711,202857,236600,433587,433587,433587,433587,433587
510,3,3.000,158457,158457,574455,445777,604421,604421,604421,604421,604421
511,4,4.000,68846,158073,184090,257522,619080,619080,619080,619080,619080
512,2,2.000,186782,186782,1019677,603229,1019677,1019677,1019677,1019677,1019677
513,2,2.000,145089,145089,1319048,732068,1319048,1319048,1319048,1319048,1319048
514,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
515,3,3.000,158106,158106,158876,421010,946050,946050,946050,946050,946050
516,5,5.000,73999,148637,162356,145274,164678,176701,176701,176701,176701
517,1,1.000,1158519,1158519,1158519,1158519,1158519,1158519,1158519,1158519,1158519
518,3,3.000,147286,147286,495032,472278,774516,774516,774516,774516,774516
519,1,1.000,560096,560096,560096,560096,560096,560096,560096,560096,560096
520,1,1.000,1337489,1337489,1337489,1337489,1337489,1337489,1337489,1337489,1337489
521,2,2.000,442592,442592,617770,530181,617770,617770,617770,617770,617770
522,1,1.000,701165,701165,701165,701165,701165,701165,701165,701165,701165
523,5,5.000,74312,144942,156243,143008,156616,182929,182929,182929,182929
524,5,5.000,145338,145757,151342,212453,158791,461039,461039,461039,461039
525,3,3.000,145376,145376,172172,331297,676344,676344,676344,676344,676344
526,4,4.000,155614,158776,174863,277141,619311,619311,619311,619311,619311
527,2,2.000,160995,160995,873071,517033,873071,873071,873071,873071,873071
528,4,4.000,156444,169153,442284,409134,868657,868657,868657,868657,868657
529,1,1.000,489268,489268,489268,489268,489268,489268,489268,489268,489268
530,3,3.000,145265,145265,181958,573266,1392576,1392576,1392576,1392576,1392576
531,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
532,2,2.000,440010,440010,707336,573673,707336,707336,707336,707336,707336
533,1,1.000,866429,866429,866429,866429,866429,866429,866429,866429,866429
534,2,2.000,702409,702409,832358,767383,832358,832358,832358,832358,832358
535,2,2.000,161931,161931,1397816,779873,1397816,1397816,1397816,1397816,1397816
536,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
537,3,3.000,154013,154013,488242,405978,575679,575679,575679,575679,575679
538,3,3.000,83101,83101,146439,290574,642183,642183,642183,642183,642183
539,2,2.000,541190,541190,961972,751581,961972,961972,961972,961972,961972
540,1,1.000,714436,714436,714436,714436,714436,714436,714436,714436,714436
541,1,1.000,1309127,1309127,1309127,1309127,1309127,1309127,1309127,1309127,1309127
542,2,2.000,154197,154197,184984,169590,184984,184984,184984,184984,184984
543,2,2.000,439107,439107,839144,639125,839144,839144,839144,839144,839144
544,3,3.000,144989,144989,145847,260397,490355,490355,490355,490355,490355
545,3,3.000,144675,144675,145883,350400,760643,760643,760643,760643,760643
546,4,4.000,144734,155007,457724,394435,820278,820278,820278,820278,820278
547,2,2.000,153695,153695,157462,155578,157462,157462,157462,157462,157462
548,3,3.000,172407,172407,551465,497360,768208,768208,768208,768208,768208
549,3,3.000,148604,148604,175386,257199,447607,447607,447607,447607,447607
550,3,3.000,73646,73646,147768,537281,1390430,1390430,1390430,1390430,1390430
551,1,1.000,162214,162214,162214,162214,162214,162214,162214,162214,162214
552,2,2.000,159541,159541,1309411,734476,1309411,1309411,1309411,1309411,1309411
553,1,1.000,826831,826831,826831,826831,826831,826831,826831,826831,826831
554,1,1.000,546892,546892,546892,546892,546892,546892,546892,546892,546892
555,3,3.000,158261,158261,159082,342492,710133,710133,710133,710133,710133
556,3,3.000,156917,156917,181568,398084,855767,855767,855767,855767,855767
557,3,3.000,75974,75974,84516,283533,690109,690109,690109,690109,690109
558,3,3.000,148160,148160,164224,413231,927310,927310,927310,927310,927310
559,2,2.000,149493,149493,920265,534879,920265,920265,920265,920265,920265
560,2,2.000,460349,460349,520076,490212,520076,520076,520076,520076,520076
561,2,2.000,163771,163771,934988,549379,934988,934988,934988,934988,934988
562,1,1.000,838451,838451,838451,838451,838451,838451,838451,838451,838451
563,1,1.000,977153,977153,977153,977153,977153,977153,977153,977153,977153
564,5,5.000,145557,154816,155544,156797,156149,171920,171920,171920,171920
565,2,2.000,490216,490216,696648,593432,696648,696648,696648,696648,696648
566,2,2.000,146119,146119,905394,525756,905394,905394,905394,905394,905394
567,4,4.000,68851,71764,489149,355148,790829,790829,790829,790829,790829
568,1,1.000,536986,536986,536986,536986,536986,536986,536986,536986,536986
569,2,2.000,144531,144531,800538,472534,800538,800538,800538,800538,800538
570,1,1.000,855385,855385,855385,855385,855385,855385,855385,855385,855385
571,3,3.000,159185,159185,722959,588039,881975,881975,881975,881975,881975
572,2,2.000,146183,146183,540337,343260,540337,540337,540337,540337,540337
573,1,1.000,729445,729445,729445,729445,729445,729445,729445,729445,729445
574,1,1.000,950871,950871,950871,950871,950871,950871,950871,950871,950871
575,4,4.000,73578,143855,159690,228722,537767,537767,537767,537767,537767
576,3,3.000,143919,143919,564796,452085,647541,647541,647541,647541,647541
577,1,1.000,745808,745808,745808,745808,745808,745808,745808,745808,745808
578,2,2.000,144895,144895,677793,411344,677793,677793,677793,677793,677793
579,2,2.000,144885,144885,974380,559632,974380,974380,974380,974380,974380
580,3,3.000,85141,85141,147865,513414,1307238,1307238,1307238,1307238,1307238
581,2,2.000,155751,155751,858817,507284,858817,858817,858817,858817,858817
582,1,1.000,1347926,1347926,1347926,1347926,1347926,1347926,1347926,1347926,1347926
583,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
584,2,2.000,156904,156904,805715,481309,805715,805715,805715,805715,805715
585,3,3.000,154284,154284,540218,449721,654661,654661,654661,654661,654661
586,1,1.000,932493,932493,932493,932493,932493,932493,932493,932493,932493
587,2,2.000,545595,545595,997349,771472,997349,997349,997349,997349,997349
588,2,2.000,154181,154181,156247,155214,156247,156247,156247,156247,156247
589,1,1.000,918546,918546,918546,918546,918546,918546,918546,918546,918546
590,2,2.000,811859,811859,976541,894200,976541,976541,976541,976541,976541
591,1,1.000,612138,612138,612138,612138,612138,612138,612138,612138,612138
592,2,2.000,432827,432827,936466,684646,936466,936466,936466,936466,936466
593,1,1.000,434160,434160,434160,434160,434160,434160,434160,434160,434160
594,3,3.000,156885,156885,159758,289253,551118,551118,551118,551118,551118
595,3,3.000,157622,157622,465282,417936,630904,630904,630904,630904,630904
596,2,2.000,490681,490681,1320155,905418,1320155,1320155,1320155,1320155,1320155
597,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
598,1,1.000,854177,854177,854177,854177,854177,854177,854177,854177,854177
599,2,2.000,148007,148007,935923,541965,935923,935923,935923,935923,935923
600,3,3.000,179355,179355,187883,307908,556487,556487,556487,556487,556487
601,3,3.000,85596,85596,190545,452777,1082192,1082192,1082192,1082192,1082192
602,2,2.000,156102,156102,912565,534333,912565,912565,912565,912565,912565
